MP ID,MP Name,Region Id,GL Code,GL Name,Parent ASIN,ASIN,Review Id,Review Title,Review Text,Review Rating,Brand,Verbatim,Verbatim Score,Topic Id,L1 Topic,L2 Topic,L3 Topic,l4_defect,Polarity,Submission Date,Last Updated DateTime,Week Number
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,Most people dont realize that the ultra-wide angles on typical webcams tend to distort the mid-face,0.51,06240249-0840-466e-806a-d86e85724a25,product component related specs or functionalities,display properties,display viewing angle,bad ultra wide angle,negative,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,Most people dont realize that the ultra-wide angles on typical webcams tend to distort the mid-face,0.6,56af2fd3-9f00-4ef4-8562-cfdd433a7912,product component related specs or functionalities,camera related,wide angle mode,bad ultra wide angle,negative,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,Im genuinely blown away by how good this camera is,0.56,57d41d2e-7985-4220-ad39-0a08e2a12cad,product component related specs or functionalities,quality,camera quality,camera quality - generic,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,"Image Quality: Exceptional — sharp, clear, bright",0.88,dafb7dd4-2cd3-44ec-925f-304a3a01f277,product component related specs or functionalities,image,image or picture clarity,image or picture clarity - generic,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,"Great quality, low distortion, sharp clear picture",0.63,b9d0b6da-1e4c-4b0f-b66e-a08b420aa480,product component related specs or functionalities,quality,quality overall,quality overall - generic,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,"Great quality, low distortion, sharp clear picture",0.91,fbdd92da-7554-4108-84b9-4d1a41c7af36,product component related specs or functionalities,image,image or picture clarity,sharp image,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,From the high-quality construction to the crystal-clear video,0.78,57249551-abee-4fa0-8b8c-a8f9e622df3e,product component related specs or functionalities,video resolution clarity,video quality,video quality - generic,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77707424291,"Great quality, low distortion, sharp clear picture","I’m genuinely blown away by how good this camera is. From the high-quality construction to the crystal-clear video, it exceeded my expectations.<br />Here’s a quick breakdown:<br />Build Quality: Excellent — solid, premium feel<br />Image Quality: Exceptional — sharp, clear, bright<br />Image Distortion: This is where it really stands out. Most people don’t realize that the ultra-wide angles on typical webcams tend to distort the mid-face, pulling it forward and making people look odd on video calls. This camera strikes the perfect balance: wide enough to capture a full frame, but not so wide that it distorts your face. In short, you actually look like you on this camera — more natural and accurate than others I’ve tried.<br /><br />I’m very pleasantly surprised and highly impressed.",5,,"Build Quality: Excellent — solid, premium feel",0.95,ed531145-4f01-431f-a39b-8bebf44ffead,product component related specs or functionalities,quality,quality overall,quality overall - generic,positive,2025-07-31T15:52:19.000Z,2025-08-03T17:47:31.000Z,2025/7/26 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77743791471,Great for dedicated streaming or people who wanna look their best in zoom meetings,"I’ve been using this webcam for streaming and will soon be using it for zoom, and the ai tracking features are so helpful for keeping me in frame. It is 4k quality as advertised, and all you have to do to connect is plug and play. Easy 5 out of 5 here.",5,,Easy 5 out of 5 here,0.69,97ac5f0c-7ee6-4638-87af-52f658065d19,product component related specs or functionalities,usability,ease of use,ease of use - generic,positive,2025-08-02T02:10:14.000Z,2025-08-24T08:32:26.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77743791471,Great for dedicated streaming or people who wanna look their best in zoom meetings,"I’ve been using this webcam for streaming and will soon be using it for zoom, and the ai tracking features are so helpful for keeping me in frame. It is 4k quality as advertised, and all you have to do to connect is plug and play. Easy 5 out of 5 here.",5,,Great for dedicated streaming or people who wanna look their best in zoom meetings,0.83,addd74b7-d92f-4deb-9146-ae61ae44a6c6,product component related specs or functionalities,features,zoom,good for zoom meetings,positive,2025-08-02T02:10:14.000Z,2025-08-24T08:32:26.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77783298061,Camara,Buena imagen,5,,Buena imagen,0.79,eb6d35f6-e240-4dc3-a218-387e8af2de91,product component related specs or functionalities,image,image or picture clarity,image or picture clarity - generic,positive,2025-08-03T21:15:26.000Z,2025-08-24T08:32:27.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,the picture clarity is super good,0.64,a83248d9-07fe-4099-b320-c85317360975,product component related specs or functionalities,quality,quality overall,good picture clarity,positive,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,the picture clarity is super good,0.89,60c9449e-d1a5-400a-a55f-4b37a5a56cfc,product component related specs or functionalities,image,image or picture clarity,image or picture clarity - generic,positive,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,Didn't have any issues with the mic,0.49,11975c55-bec1-41d5-a16c-032f691f2829,product component related specs or functionalities,audio,microphone,microphone - generic,positive,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,"Sp far, it is a 5 star for me",0.63,2df7bbb5-1589-4e65-9e8f-e92d06afbf4d,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,"Some expensive, some much less",0.7,0bd0c8cf-f4b4-4eff-875d-9fb003cf8e84,miscellaneous,customer preference,price,less expensive product,negative,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77818022471,Great picture and good audio quality so far...,"I have had about a half dozen different web cams before. Some expensive, some much less.  I've only had 2 video calls with it so far and the picture clarity is super good.  Didn't have any issues with the mic. The auto track is good but sometimes adjusts to frequently.  It seems I move a bit while on calls.  lol. Fortunately I can turn off the auto track. Sp far, it is a 5 star for me.",5,,Great picture and good audio quality so far,0.81,a2308ef6-a7bc-4f1b-8ec1-472fe93aa71f,product component related specs or functionalities,audio,audio quality,audio quality - generic,positive,2025-08-05T03:07:49.000Z,2025-08-22T05:31:14.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77838744301,Excelente Webcam,Muy buena,5,,Muy buena,0.59,39110944-1ed4-428f-9678-a974c51f0f79,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-08-06T00:25:10.000Z,2025-08-24T08:50:08.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77838744301,Excelente Webcam,Muy buena,5,,Excelente Webcam,0.36,37b4ab4e-86e1-4507-98d3-d82d9f0c4f46,product component related specs or functionalities,quality,camera quality,camera quality - generic,positive,2025-08-06T00:25:10.000Z,2025-08-24T08:50:08.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77883958181,Retorno en audio,"La calidad es muy buena, el audio tiene retorno permanente y no funciona correctamente, estoy pensando en regresarla<br /><br />UPDATE<br />I encountered a small issue that required a refund, I was very impressed by the way the customer experience team handled the situation. The support was fast, clear, and respectful, which made me feel valued as a customer.<br />What I appreciate most is how smooth the communication was — every message was professional yet warm. This kind of service gives me full confidence to buy again in the future. I’m very satisfied with the attention I received and I look forward to exploring more Insta360 products soon.",4,,La calidad es muy buena,0.29,830a7df2-7caa-43bb-9134-38649b548b24,product component related specs or functionalities,quality,quality overall,quality overall - generic,positive,2025-08-07T22:31:00.000Z,2025-08-22T06:09:07.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77883958181,Retorno en audio,"La calidad es muy buena, el audio tiene retorno permanente y no funciona correctamente, estoy pensando en regresarla<br /><br />UPDATE<br />I encountered a small issue that required a refund, I was very impressed by the way the customer experience team handled the situation. The support was fast, clear, and respectful, which made me feel valued as a customer.<br />What I appreciate most is how smooth the communication was — every message was professional yet warm. This kind of service gives me full confidence to buy again in the future. I’m very satisfied with the attention I received and I look forward to exploring more Insta360 products soon.",4,,Retorno en audio,0.36,dbdd788c-7d31-40dc-bef3-347a11e2a31c,miscellaneous,customer preference,customer satisfaction,return to audio,negative,2025-08-07T22:31:00.000Z,2025-08-22T06:09:07.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77883958181,Retorno en audio,"La calidad es muy buena, el audio tiene retorno permanente y no funciona correctamente, estoy pensando en regresarla<br /><br />UPDATE<br />I encountered a small issue that required a refund, I was very impressed by the way the customer experience team handled the situation. The support was fast, clear, and respectful, which made me feel valued as a customer.<br />What I appreciate most is how smooth the communication was — every message was professional yet warm. This kind of service gives me full confidence to buy again in the future. I’m very satisfied with the attention I received and I look forward to exploring more Insta360 products soon.",4,,El audio tiene retorno permanente,0.4,1a0b82e0-82a1-4db4-9868-5a3fafce103b,product component related specs or functionalities,audio,audio quality,audio has permanent backrest,negative,2025-08-07T22:31:00.000Z,2025-08-22T06:09:07.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77885474001,Better than expected,"I work remotely and find that high quality conferencing equipment is worth it, but I've been putting off getting a better webcam since big review sites claim that there's not basically no difference between high-end equipment and the standard Logitech C922. Well, they're wrong and this is drastically better. I typically work in a reasonably bright room but with no direct light on my face, and the C922 would leave my face in shadow. I bought this camera and a ring light, but it turns out the ring light is unnecessary: I look completely normal and unshadowed on the InstaLink even without the ring light.<br /><br />Wish I had bought something like this years ago.",5,,Better than expected,1,75cd32c1-5410-434d-99ac-b5e6152f9d18,miscellaneous,catalog match,as advertised claimed,better than expected,positive,2025-08-07T22:25:35.000Z,2025-08-24T08:27:38.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77885474001,Better than expected,"I work remotely and find that high quality conferencing equipment is worth it, but I've been putting off getting a better webcam since big review sites claim that there's not basically no difference between high-end equipment and the standard Logitech C922. Well, they're wrong and this is drastically better. I typically work in a reasonably bright room but with no direct light on my face, and the C922 would leave my face in shadow. I bought this camera and a ring light, but it turns out the ring light is unnecessary: I look completely normal and unshadowed on the InstaLink even without the ring light.<br /><br />Wish I had bought something like this years ago.",5,,"I've been putting off getting a better webcam since big review sites claim that there's not basically no difference between high-end equipment and the standard Logitech C922. Well, they're wrong and this is drastically better",0.27,0e018cd4-3b62-4f67-9b55-047771d4ce20,product component related specs or functionalities,quality,camera quality,camera quality - generic,negative,2025-08-07T22:25:35.000Z,2025-08-24T08:27:38.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77885474001,Better than expected,"I work remotely and find that high quality conferencing equipment is worth it, but I've been putting off getting a better webcam since big review sites claim that there's not basically no difference between high-end equipment and the standard Logitech C922. Well, they're wrong and this is drastically better. I typically work in a reasonably bright room but with no direct light on my face, and the C922 would leave my face in shadow. I bought this camera and a ring light, but it turns out the ring light is unnecessary: I look completely normal and unshadowed on the InstaLink even without the ring light.<br /><br />Wish I had bought something like this years ago.",5,,"Well, they're wrong and this is drastically better",0.5,93ffcafb-1818-4184-8dd0-3610006e60c6,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,positive,2025-08-07T22:25:35.000Z,2025-08-24T08:27:38.000Z,2025/8/2 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77946294121,Very functional camera for the price,This is a very functional camera. We like the green screen capability and you can import your own background too.,5,,Very functional camera for the price,0.51,778f7e04-18a7-40ea-b4f2-d4550e5bb67a,product component related specs or functionalities,quality,camera quality,functional camera at price,positive,2025-08-10T18:57:15.000Z,2025-08-22T17:22:23.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77946294121,Very functional camera for the price,This is a very functional camera. We like the green screen capability and you can import your own background too.,5,,Very functional camera for the price,0.72,f2ad7034-4d87-40ff-9f1c-72af983b99bb,miscellaneous,customer preference,price,functional camera,positive,2025-08-10T18:57:15.000Z,2025-08-22T17:22:23.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77946294121,Very functional camera for the price,This is a very functional camera. We like the green screen capability and you can import your own background too.,5,,We like the green screen capability,0.67,b846dca2-df0e-4d9e-8495-3558a2a32bbd,design or make,display related,display colors,good screen color,positive,2025-08-10T18:57:15.000Z,2025-08-22T17:22:23.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,77946294121,Very functional camera for the price,This is a very functional camera. We like the green screen capability and you can import your own background too.,5,,This is a very functional camera,0.43,c7653273-5464-450b-88c6-c7d6db3923fe,product component related specs or functionalities,quality,camera quality,good functional camera,positive,2025-08-10T18:57:15.000Z,2025-08-22T17:22:23.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,Colors look washed out,0.94,f39a4cab-bfdb-47b5-b650-1df4297bff0c,design or make,color,color,color washed off,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,"Wanted to love this, but... Too many issues",0.74,8475add8-9867-4096-88c8-ca912c4fdefa,miscellaneous,customer preference,customer satisfaction,customer satisfaction - generic,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,"Sometimes it works, sometimes it doesnt",0.82,644c6ad6-e367-4e4b-878f-f7b822f05448,product component related specs or functionalities,functionality overall,functionality overall,does not work,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,This feels very much like a software problem,0.87,590e27ef-b03e-48f5-a834-69418b67f137,product component related specs or functionalities,user experience,software application,software application - generic,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,Theres also an incredibly frustrating lag when recording 4K video,0.63,d21ca7fc-70a8-4e14-80f4-2268fafe1246,design or make,display related,display frame per seconds,bad quality video,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,the virtual camera constantly fails,0.57,fbab3521-db66-46c1-9037-7a2cc3efc381,product component related specs or functionalities,functionality overall,functionality overall,camera fails,negative,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
1,1 - US,1,421,gl_camera,B0DY1PP7XG,B0DDTGY8FG,78024153681,"Wanted to love this, but…","Too many issues. Colors look washed out, and the virtual camera constantly fails—often showing a black screen instead of the feed. Sometimes it works, sometimes it doesn’t. This feels very much like a software problem, and far from “ready to go.”<br /><br />As someone who’s been on a Mac for over 10 years, repeatedly uninstalling/reinstalling the software brought back memories of my old Windows troubleshooting days.<br /><br />There’s also an incredibly frustrating lag when recording 4K video. It got so bad that I now have to fix the timing in my editing software because nothing I tried could remove the lag.<br /><br />The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good. But for a $150 camera with all the hype, I expected much more: a frictionless, plug-and-play experience, not hours wasted each week trying to get the virtual camera working (which is the only way to enable blurry background or bokeh effects).<br /><br />I’m returning this and will be looking at competitor products instead.",2,,The best thing about this camera is the magnetic mount—it sits securely on top of my monitor—and the resolution can look good,0.78,799473aa-4ff1-426c-b612-9123831ced58,design or make,display related,display resolution,good camera mount,positive,2025-08-14T01:33:59.000Z,2025-08-15T19:52:14.000Z,2025/8/9 00:00
